storm_id,storm_name,season,timestamp,lat,lon,wind_kt,pressure_hpa,basin,category,presence,has_intensity,has_category
2023334N08088,MICHAUNG,2023,2023-12-03 12:00:00+00:00,12.3,82.3,35.0,995.0,NI,Cyclonic Storm,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-03 15:00:00+00:00,12.5,82.1,40.0,994.0,NI,Cyclonic Storm,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-03 18:00:00+00:00,12.8,81.8,45.0,992.0,NI,Cyclonic Storm,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-03 21:00:00+00:00,12.9,81.6,45.0,992.0,NI,Cyclonic Storm,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-04 00:00:00+00:00,13.1,81.4,45.0,992.0,NI,Cyclonic Storm,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-04 03:00:00+00:00,13.3,81.1,50.0,988.0,NI,Severe Cyclonic Storm,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-04 06:00:00+00:00,13.5,80.9,50.0,988.0,NI,Severe Cyclonic Storm,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-04 09:00:00+00:00,13.7,80.7,50.0,988.0,NI,Severe Cyclonic Storm,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-04 12:00:00+00:00,14.0,80.6,55.0,986.0,NI,Severe Cyclonic Storm,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-04 15:00:00+00:00,14.2,80.4,55.0,986.0,NI,Severe Cyclonic Storm,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-04 18:00:00+00:00,14.4,80.3,55.0,986.0,NI,Severe Cyclonic Storm,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-04 21:00:00+00:00,14.6,80.2,55.0,986.0,NI,Severe Cyclonic Storm,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-05 00:00:00+00:00,14.9,80.1,50.0,988.0,NI,Severe Cyclonic Storm,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-05 03:00:00+00:00,15.2,80.1,50.0,988.0,NI,Severe Cyclonic Storm,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-05 06:00:00+00:00,15.6,80.2,50.0,988.0,NI,Severe Cyclonic Storm,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-05 09:00:00+00:00,15.8,80.2,50.0,990.0,NI,Severe Cyclonic Storm,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-05 12:00:00+00:00,16.0,80.2,40.0,996.0,NI,Cyclonic Storm,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-05 15:00:00+00:00,16.4,80.3,35.0,998.0,NI,Cyclonic Storm,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-05 18:00:00+00:00,16.9,80.4,30.0,1000.0,NI,Deep Depression,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-05 21:00:00+00:00,17.1,80.5,,,NI,Unknown,1,0,0
2023334N08088,MICHAUNG,2023,2023-12-06 00:00:00+00:00,17.3,80.6,20.0,1004.0,NI,Depression,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-06 03:00:00+00:00,17.7,80.8,,,NI,Unknown,1,0,0
2023334N08088,MICHAUNG,2023,2023-12-06 06:00:00+00:00,18.3,81.1,,,NI,Unknown,1,0,0
